Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,926,600",
SURVEY,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"32,917,200",
SURVEY,2017,YEAR,,STATE,KANSAS,20,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,200",
SURVEY,2017,YEAR,,STATE,MARYLAND,24,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"20,200",
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"659,900",
SURVEY,2017,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,628,900",
SURVEY,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,294,500",
SURVEY,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,700",
SURVEY,2017,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,003,500",
SURVEY,2017,YEAR,,STATE,NEVADA,32,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2017,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"38,500",
SURVEY,2017,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"102,900",
SURVEY,2017,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"45,800",
SURVEY,2017,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2017,YEAR,,STATE,OHIO,39,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,006,100",
SURVEY,2017,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,425,700",
SURVEY,2017,YEAR,,STATE,OREGON,41,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"166,000",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,499,700",
SURVEY,2017,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"773,300",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"300,100",
SURVEY,2017,YEAR,,STATE,UTAH,49,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"53,700",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,500",
SURVEY,2017,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,400",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"743,200",
SURVEY,2017,YEAR,,STATE,WYOMING,56,,,,,,,0,,HOGS,"HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,100",
