Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2016,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"530,953,000",
SURVEY,2016,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"567,888,000",
SURVEY,2015,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"491,997,000",
SURVEY,2015,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"491,876,000",
SURVEY,2015,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"481,473,000",
SURVEY,2015,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"484,294,000",
SURVEY,2015,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"474,607,000",
SURVEY,2015,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"474,274,000",
SURVEY,2015,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"460,093,000",
SURVEY,2015,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"470,319,000",
SURVEY,2015,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"498,346,000",
SURVEY,2015,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"509,134,000",
SURVEY,2015,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"510,636,000",
SURVEY,2015,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"512,524,000",
SURVEY,2014,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"429,297,000",
SURVEY,2014,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"409,507,000",
SURVEY,2014,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"405,787,000",
SURVEY,2014,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"402,281,000",
SURVEY,2014,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"377,643,000",
SURVEY,2014,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"358,169,000",
SURVEY,2014,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"367,942,000",
SURVEY,2014,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"346,556,000",
SURVEY,2014,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"378,170,000",
SURVEY,2014,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"380,928,000",
SURVEY,2014,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"400,825,000",
SURVEY,2014,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"444,376,000",
SURVEY,2013,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"484,610,000",
SURVEY,2013,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"489,978,000",
SURVEY,2013,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"511,233,000",
SURVEY,2013,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"510,129,000",
SURVEY,2013,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"482,568,000",
SURVEY,2013,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"481,248,000",
SURVEY,2013,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"462,597,000",
SURVEY,2013,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"430,236,000",
SURVEY,2013,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"445,159,000",
SURVEY,2013,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"440,106,000",
SURVEY,2013,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"450,758,000",
SURVEY,2013,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"439,368,000",
SURVEY,2012,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"485,059,000",
SURVEY,2012,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"470,808,000",
SURVEY,2012,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"503,170,000",
SURVEY,2012,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"517,852,000",
SURVEY,2012,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"497,897,000",
SURVEY,2012,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"468,732,000",
SURVEY,2012,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"461,051,000",
SURVEY,2012,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"432,777,000",
SURVEY,2012,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"424,930,000",
SURVEY,2012,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"430,340,000",
SURVEY,2012,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"441,759,000",
SURVEY,2012,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"465,716,000",
SURVEY,2011,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"461,734,000",
SURVEY,2011,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"459,833,000",
SURVEY,2011,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"445,526,000",
SURVEY,2011,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"443,151,000",
SURVEY,2011,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"447,636,000",
SURVEY,2011,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"432,763,000",
SURVEY,2011,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"415,200,000",
SURVEY,2011,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"428,633,000",
SURVEY,2011,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"427,590,000",
SURVEY,2011,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"416,950,000",
SURVEY,2011,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"443,764,000",
SURVEY,2011,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"457,223,000",
SURVEY,2010,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"426,259,000",
SURVEY,2010,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"404,505,000",
SURVEY,2010,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"384,596,000",
SURVEY,2010,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"369,485,000",
SURVEY,2010,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"362,783,000",
SURVEY,2010,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"374,223,000",
SURVEY,2010,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"388,804,000",
SURVEY,2010,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"387,438,000",
SURVEY,2010,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"396,818,000",
SURVEY,2010,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"414,647,000",
SURVEY,2010,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"435,174,000",
SURVEY,2010,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"444,963,000",
SURVEY,2009,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"462,647,000",
SURVEY,2009,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"434,514,000",
SURVEY,2009,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"425,878,000",
SURVEY,2009,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"410,705,000",
SURVEY,2009,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"417,875,000",
SURVEY,2009,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"434,804,000",
SURVEY,2009,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"444,807,000",
SURVEY,2009,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"420,096,000",
SURVEY,2009,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"428,913,000",
SURVEY,2009,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"427,716,000",
SURVEY,2009,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"430,913,000",
SURVEY,2009,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"430,280,000",
SURVEY,2008,END OF JAN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"450,782,000",
SURVEY,2008,END OF FEB,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"436,549,000",
SURVEY,2008,END OF MAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"426,708,000",
SURVEY,2008,END OF APR,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"416,354,000",
SURVEY,2008,END OF MAY,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"420,365,000",
SURVEY,2008,END OF JUN,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"428,118,000",
SURVEY,2008,END OF JUL,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"430,818,000",
SURVEY,2008,END OF AUG,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"441,150,000",
SURVEY,2008,END OF SEP,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"454,520,000",
SURVEY,2008,END OF OCT,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"470,979,000",
SURVEY,2008,END OF NOV,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"481,564,000",
SURVEY,2008,END OF DEC,,NATIONAL,US TOTAL,,,,,,,,0,,BEEF,"BEEF, COLD STORAGE, FROZEN - STOCKS, MEASURED IN LB",TOTAL,NOT SPECIFIED,"492,637,000",
