Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"36,308,400",
SURVEY,2017,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"205,983,300",
SURVEY,2017,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"179,333,500",
SURVEY,2017,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"61,991,600",
SURVEY,2017,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"654,358,200",
SURVEY,2017,MARKETING YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"66,975,300",
SURVEY,2017,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"65,449,900",
SURVEY,2017,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"126,058,400",
SURVEY,2017,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"26,375,000",
SURVEY,2017,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,ALABAMA,1,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"3,033,300",
SURVEY,2017,JAN,,STATE,ARKANSAS,5,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"8,616,700",
SURVEY,2017,JAN,,STATE,CALIFORNIA,6,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,COLORADO,8,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,FLORIDA,12,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"16,075,000",
SURVEY,2017,JAN,,STATE,GEORGIA,13,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"19,308,300",
SURVEY,2017,JAN,,STATE,ILLINOIS,17,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"10,475,000",
SURVEY,2017,JAN,,STATE,INDIANA,18,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"67,150,000",
SURVEY,2017,JAN,,STATE,IOWA,19,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"113,666,700",
SURVEY,2017,JAN,,STATE,MARYLAND,24,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,750,000",
SURVEY,2017,JAN,,STATE,MICHIGAN,26,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,MINNESOTA,27,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"22,550,000",
SURVEY,2017,JAN,,STATE,MISSISSIPPI,28,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"3,033,300",
SURVEY,2017,JAN,,STATE,MISSOURI,29,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,NEBRASKA,31,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"19,133,300",
SURVEY,2017,JAN,,STATE,NEW YORK,36,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,NORTH CAROLINA,37,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"16,366,700",
SURVEY,2017,JAN,,STATE,OHIO,39,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,OREGON,41,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,558,400",
SURVEY,2017,JAN,,STATE,OTHER STATES,,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"50,924,800",
SURVEY,2017,JAN,,STATE,PENNSYLVANIA,42,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"54,983,300",
SURVEY,2017,JAN,,STATE,SOUTH CAROLINA,45,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,491,700",
SURVEY,2017,JAN,,STATE,SOUTH DAKOTA,46,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,575,000",
SURVEY,2017,JAN,,STATE,TEXAS,48,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,UTAH,49,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"10,841,700",
SURVEY,2017,JAN,,STATE,VIRGINIA,51,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,150,000",
SURVEY,2017,JAN,,STATE,WASHINGTON,53,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,JAN,,STATE,WISCONSIN,55,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,ALABAMA,1,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,608,300",
SURVEY,2017,FEB,,STATE,ARKANSAS,5,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"7,858,300",
SURVEY,2017,FEB,,STATE,CALIFORNIA,6,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,COLORADO,8,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,FLORIDA,12,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"13,816,700",
SURVEY,2017,FEB,,STATE,GEORGIA,13,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"18,083,400",
SURVEY,2017,FEB,,STATE,ILLINOIS,17,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"9,350,000",
SURVEY,2017,FEB,,STATE,INDIANA,18,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"60,100,000",
SURVEY,2017,FEB,,STATE,IOWA,19,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"101,858,400",
SURVEY,2017,FEB,,STATE,MARYLAND,24,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,433,300",
SURVEY,2017,FEB,,STATE,MICHIGAN,26,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,MINNESOTA,27,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"20,141,700",
SURVEY,2017,FEB,,STATE,MISSISSIPPI,28,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,741,700",
SURVEY,2017,FEB,,STATE,MISSOURI,29,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,NEBRASKA,31,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"17,508,400",
SURVEY,2017,FEB,,STATE,NEW YORK,36,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,NORTH CAROLINA,37,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"14,108,400",
SURVEY,2017,FEB,,STATE,OHIO,39,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,OREGON,41,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"4,783,300",
SURVEY,2017,FEB,,STATE,OTHER STATES,,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"45,625,100",
SURVEY,2017,FEB,,STATE,PENNSYLVANIA,42,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"49,208,300",
SURVEY,2017,FEB,,STATE,SOUTH CAROLINA,45,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"4,975,000",
SURVEY,2017,FEB,,STATE,SOUTH DAKOTA,46,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,016,600",
SURVEY,2017,FEB,,STATE,TEXAS,48,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,UTAH,49,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"9,383,400",
SURVEY,2017,FEB,,STATE,VIRGINIA,51,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"1,741,600",
SURVEY,2017,FEB,,STATE,WASHINGTON,53,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,FEB,,STATE,WISCONSIN,55,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,ALABAMA,1,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,791,700",
SURVEY,2017,MAR,,STATE,ARKANSAS,5,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"8,416,700",
SURVEY,2017,MAR,,STATE,CALIFORNIA,6,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,COLORADO,8,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,FLORIDA,12,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"15,083,400",
SURVEY,2017,MAR,,STATE,GEORGIA,13,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"20,266,600",
SURVEY,2017,MAR,,STATE,ILLINOIS,17,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"10,475,000",
SURVEY,2017,MAR,,STATE,INDIANA,18,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"65,908,400",
SURVEY,2017,MAR,,STATE,IOWA,19,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"112,500,000",
SURVEY,2017,MAR,,STATE,MARYLAND,24,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,958,400",
SURVEY,2017,MAR,,STATE,MICHIGAN,26,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,MINNESOTA,27,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"21,866,600",
SURVEY,2017,MAR,,STATE,MISSISSIPPI,28,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"3,058,400",
SURVEY,2017,MAR,,STATE,MISSOURI,29,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,NEBRASKA,31,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"18,775,000",
SURVEY,2017,MAR,,STATE,NEW YORK,36,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"15,483,400",
SURVEY,2017,MAR,,STATE,OHIO,39,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,OREGON,41,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,241,600",
SURVEY,2017,MAR,,STATE,OTHER STATES,,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"50,391,600",
SURVEY,2017,MAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"55,133,300",
SURVEY,2017,MAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,600,000",
SURVEY,2017,MAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,641,700",
SURVEY,2017,MAR,,STATE,TEXAS,48,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,UTAH,49,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"10,600,000",
SURVEY,2017,MAR,,STATE,VIRGINIA,51,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"1,975,000",
SURVEY,2017,MAR,,STATE,WASHINGTON,53,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,MAR,,STATE,WISCONSIN,55,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,ALABAMA,1,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,700,000",
SURVEY,2017,APR,,STATE,ARKANSAS,5,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"8,100,000",
SURVEY,2017,APR,,STATE,CALIFORNIA,6,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,COLORADO,8,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,FLORIDA,12,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"14,600,000",
SURVEY,2017,APR,,STATE,GEORGIA,13,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"18,900,000",
SURVEY,2017,APR,,STATE,ILLINOIS,17,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"9,866,600",
SURVEY,2017,APR,,STATE,INDIANA,18,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"63,616,700",
SURVEY,2017,APR,,STATE,IOWA,19,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"107,583,300",
SURVEY,2017,APR,,STATE,MARYLAND,24,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"5,716,700",
SURVEY,2017,APR,,STATE,MICHIGAN,26,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,MINNESOTA,27,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"20,866,700",
SURVEY,2017,APR,,STATE,MISSISSIPPI,28,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"2,850,000",
SURVEY,2017,APR,,STATE,MISSOURI,29,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,NEBRASKA,31,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"16,883,300",
SURVEY,2017,APR,,STATE,NEW YORK,36,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,NORTH CAROLINA,37,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"14,825,000",
SURVEY,2017,APR,,STATE,OHIO,39,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,APR,,STATE,OREGON,41,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"4,983,300",
SURVEY,2017,APR,,STATE,OTHER STATES,,,,,,,,0,,EGGS,"EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN",TOTAL,NOT SPECIFIED,"49,100,200",
