Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2018,FIRST OF JUN,,STATE,COLORADO,8,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"605,000",
SURVEY,2018,FIRST OF JUN,,STATE,ILLINOIS,17,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"4,780,000",
SURVEY,2018,FIRST OF JUN,,STATE,INDIANA,18,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,700,000",
SURVEY,2018,FIRST OF JUN,,STATE,IOWA,19,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"21,560,000",
SURVEY,2018,FIRST OF JUN,,STATE,KANSAS,20,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,875,000",
SURVEY,2018,FIRST OF JUN,,STATE,MICHIGAN,26,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,080,000",
SURVEY,2018,FIRST OF JUN,,STATE,MINNESOTA,27,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"7,920,000",
SURVEY,2018,FIRST OF JUN,,STATE,MISSOURI,29,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,040,000",
SURVEY,2018,FIRST OF JUN,,STATE,NEBRASKA,31,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,070,000",
SURVEY,2018,FIRST OF JUN,,STATE,NORTH CAROLINA,37,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"7,990,000",
SURVEY,2018,FIRST OF JUN,,STATE,OHIO,39,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"2,710,000",
SURVEY,2018,FIRST OF JUN,,STATE,OKLAHOMA,40,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,690,000",
SURVEY,2018,FIRST OF JUN,,STATE,OTHER STATES,,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"2,721,000",
SURVEY,2018,FIRST OF JUN,,STATE,PENNSYLVANIA,42,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,180,000",
SURVEY,2018,FIRST OF JUN,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,440,000",
SURVEY,2018,FIRST OF JUN,,STATE,TEXAS,48,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"995,000",
SURVEY,2018,FIRST OF JUN,,STATE,UTAH,49,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"450,000",
SURVEY,2018,FIRST OF SEP,,STATE,COLORADO,8,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"625,000",
SURVEY,2018,FIRST OF SEP,,STATE,ILLINOIS,17,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"4,880,000",
SURVEY,2018,FIRST OF SEP,,STATE,INDIANA,18,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,950,000",
SURVEY,2018,FIRST OF SEP,,STATE,IOWA,19,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"22,560,000",
SURVEY,2018,FIRST OF SEP,,STATE,KANSAS,20,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,860,000",
SURVEY,2018,FIRST OF SEP,,STATE,MICHIGAN,26,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,100,000",
SURVEY,2018,FIRST OF SEP,,STATE,MINNESOTA,27,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"8,020,000",
SURVEY,2018,FIRST OF SEP,,STATE,MISSOURI,29,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,285,000",
SURVEY,2018,FIRST OF SEP,,STATE,NEBRASKA,31,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"3,020,000",
SURVEY,2018,FIRST OF SEP,,STATE,NORTH CAROLINA,37,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"8,490,000",
SURVEY,2018,FIRST OF SEP,,STATE,OHIO,39,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"2,610,000",
SURVEY,2018,FIRST OF SEP,,STATE,OKLAHOMA,40,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,820,000",
SURVEY,2018,FIRST OF SEP,,STATE,OTHER STATES,,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"2,761,000",
SURVEY,2018,FIRST OF SEP,,STATE,PENNSYLVANIA,42,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,190,000",
SURVEY,2018,FIRST OF SEP,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"1,475,000",
SURVEY,2018,FIRST OF SEP,,STATE,TEXAS,48,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"985,000",
SURVEY,2018,FIRST OF SEP,,STATE,UTAH,49,,,,,,,0,,HOGS,"HOGS, MARKET - INVENTORY",TOTAL,NOT SPECIFIED,"525,000",
